"title","asin","vpi","brand","categoryLabel","parentCategory","glanceViews","priorGlanceViews","orderedRevenue","priorOrderedRevenue","orderedUnits","priorOrderedUnits","avgPrice","unitsPerGlanceViews","conversionRate","priorConversionRate"
"Finocam - Notitieboek Flexi Modern Dotted-gestippeld zwart","B0BS4CN4T2","B0BS4CN4T2","Finocam","Papierproducten","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Mínimal 18 maanden 2023 2024 horizontale weekweergave juli 2023 - december 2024 (18 maanden) Girl internationaal","B0BS4D82CL","B0BS4D82CL","Finocam","Agenda","22903000","92","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Kalender met afbeeldingen wandformaat 2024 januari 2024 - december 2024 (12 maanden) Cats internationaal","B0C2V77CD7","B0C2V77CD7","Finocam","Agenda","22903000","52","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Kalender met afbeeldingen wandformaat 2024 januari 2024 - december 2024 (12 maanden) Traveling internationaal","B0C2V8RSDZ","B0C2V8RSDZ","Finocam","Agenda","22903000","6","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Kalender met afbeeldingen wandformaat 2024 januari 2024 - december 2024 (12 maanden) Nature internationaal","B0C2V8TJKQ","B0C2V8TJKQ","Finocam","Agenda","22903000","5","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Kalender met afbeeldingen wandformaat 2024 januari 2024 - december 2024 (12 maanden) Dogs internationaal","B0C2V921RQ","B0C2V921RQ","Finocam","Agenda","22903000","5","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Kalender met afbeeldingen bureauformaat 2024 januari 2024 - december 2024 (12 maanden) Parks internationaal","B0C2V9FMWZ","B0C2V9FMWZ","Finocam","Agenda","22903000","5","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Kalender met afbeeldingen bureauformaat 2024 januari 2024 - december 2024 (12 maanden) Dogs internationaal","B0C2VBJ2LV","B0C2VBJ2LV","Finocam","Agenda","22903000","6","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral Opaque 2024 horizontale weekweergave januari 2024 - december 2024 (12 maanden) paars internationaal","B0C2VC1D3G","B0C2VC1D3G","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Kalender met afbeeldingen wandformaat 2024 januari 2024 - december 2024 (12 maanden) Parks internationaal","B0C2VC2X38","B0C2VC2X38","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral Opaque 2024 horizontale weekweergave januari 2024 - december 2024 (12 maanden) zwart internationaal","B0C2VCLX13","B0C2VCLX13","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral Opaque 2024 horizontale weekweergave januari 2024 - december 2024 (12 maanden) zwart internationaal","B0C2VF5CLP","B0C2VF5CLP","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral Opaque 2024 1 dag per pagina januari 2024 - december 2024 (12 maanden) zwart internationaal","B0C2VF6WGZ","B0C2VF6WGZ","Finocam","Agenda","22903000","6","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral Opaque 2024 1 dag per pagina januari 2024 - december 2024 (12 maanden) paars internationaal","B0C2VFJWNM","B0C2VFJWNM","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral Opaque 2024 1 dag per pagina januari 2024 - december 2024 (12 maanden) blauw internationaal","B0C2VFT7GM","B0C2VFT7GM","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral Design Collection 2024 horizontale weekweergave januari 2024 - december 2024 (12 maanden) Oerwoud internationaal","B0C33BB8JK","B0C33BB8JK","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral Design Collection 2024 horizontale weekweergave januari 2024 - december 2024 (12 maanden) Moon internationaal","B0C33BJ5FL","B0C33BJ5FL","Finocam","Agenda","22903000","12","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral Design Collection 2024 1 dag per pagina januari 2024 - december 2024 (12 maanden) Oerwoud internationaal","B0C33BKMTZ","B0C33BKMTZ","Finocam","Agenda","22903000","6","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral Design Collection 2024 horizontale weekweergave januari 2024 - december 2024 (12 maanden) Now internationaal","B0C33BRVX2","B0C33BRVX2","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral Design Collection 2024 1 dag per pagina januari 2024 - december 2024 (12 maanden) Now internationaal","B0C33CCPWW","B0C33CCPWW","Finocam","Agenda","22903000","6","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral Design Collection 2024 horizontale weekweergave januari 2024 - december 2024 (12 maanden) Oerwoud internationaal","B0C33DB7T4","B0C33DB7T4","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral Opaque 2024 horizontale weekweergave januari 2024 - december 2024 (12 maanden) blauw internationaal","B0C33DMKQ8","B0C33DMKQ8","Finocam","Agenda","22903000","58","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral Design Collection 2024 1 dag per pagina januari 2024 - december 2024 (12 maanden) Impossible internationaal","B0C33F738L","B0C33F738L","Finocam","Agenda","22903000","12","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral Design Collection 2024 horizontale weekweergave januari 2024 - december 2024 (12 maanden) Impossible internationaal","B0C33FTKT2","B0C33FTKT2","Finocam","Agenda","22903000","6","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral Design Collection 2024 horizontale weekweergave januari 2024 - december 2024 (12 maanden) Goldy internationaal","B0C33GB39D","B0C33GB39D","Finocam","Agenda","22903000","14","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Ikon 16 maanden 2024 2025 1 dag per pagina september 2024 - december 2025 (16 maanden) zwart internationaal","B0CTMS536L","B0CTMS536L","Finocam","Agenda","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral 18 maanden 2024 2025 2 dagen per pagina juli 2024 - december 2025 (18 maanden) Daisy internationaal","B0CTMSK4TH","B0CTMSK4TH","Finocam","Agenda","22903000","17","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Mara 18 maanden 2024 2025 verticale weekweergave juli 2024 - december 2025 (18 maanden) zwart internationaal","B0CTMT163V","B0CTMT163V","Finocam","Agenda","22903000","6","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral 18 maanden 2024 2025 2 dagen per pagina juli 2024 - december 2025 (18 maanden) zwart internationaal","B0CTMT1S9K","B0CTMT1S9K","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral 18 maanden 2024 2025 2 dagen per pagina juli 2024 - december 2025 (18 maanden) Girl internationaal","B0CTMT7LYW","B0CTMT7LYW","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral 18 maanden 2024 2025 horizontale weekweergave juli 2024 - december 2025 (18 maanden) Pretty internationaal","B0CTMT85NQ","B0CTMT85NQ","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Mínimal 18 maanden 2024 2025 horizontale weekweergave juli 2024 - december 2025 (18 maanden) Pretty internationaal","B0CTMT9LVP","B0CTMT9LVP","Finocam","Agenda","22903000","8","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Mínimal 18 maanden 2024 2025 horizontale weekweergave juli 2024 - december 2025 (18 maanden) Daisy internationaal","B0CTMTCBM9","B0CTMTCBM9","Finocam","Agenda","22903000","89","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Mara 18 maanden 2024 2025 verticale weekweergave juli 2024 - december 2025 (18 maanden) turquoise internationaal","B0CTMTFX3N","B0CTMTFX3N","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Mara 18 maanden 2024 2025 1 dag per pagina juli 2024 - december 2025 (18 maanden) Daisy internationaal","B0CTMTPNWP","B0CTMTPNWP","Finocam","Agenda","22903000","6","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Mínimal 18 maanden 2024 2025 horizontale weekweergave juli 2024 - december 2025 (18 maanden) Pretty internationaal","B0CTMTV5WR","B0CTMTV5WR","Finocam","Agenda","22903000","7","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Ikon 16 maanden 2024 2025 1 dag per pagina september 2024 - december 2025 (16 maanden) zwart internationaal","B0CTMTWN4L","B0CTMTWN4L","Finocam","Agenda","22903000","0","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral 18 maanden 2024 2025 horizontale weekweergave juli 2024 - december 2025 (18 maanden) zwart internationaal","B0CTMV17X8","B0CTMV17X8","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Dotted 16 maanden 2024 2025 horizontale weekweergave september 2024 - december 2025 (16 maanden) Bloom internationaal","B0CTMV2C2W","B0CTMV2C2W","Finocam","Agenda","22903000","32","3","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Ikon 16 maanden 2024 2025 verticale weekweergave september 2024 - december 2025 (16 maanden) zwart internationaal","B0CTMV3PCT","B0CTMV3PCT","Finocam","Agenda","22903000","0","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Espiral 18 maanden 2024 2025 horizontale weekweergave juli 2024 - december 2025 (18 maanden) Girl internationaal","B0CTMVRP8F","B0CTMVRP8F","Finocam","Agenda","22903000","6","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Capri 16 maanden 2024 2025 horizontale weekweergave september 2024 - december 2025 (16 maanden) Happy internationaal","B0CTMW631F","B0CTMW631F","Finocam","Agenda","22903000","10","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Ikon 16 maanden 2024 2025 verticale weekweergave september 2024 - december 2025 (16 maanden) zwart internationaal","B0CTMW9VXP","B0CTMW9VXP","Finocam","Agenda","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notitieboek Design effen Lion","B0D3F2C3XM","B0D3F2C3XM","Finocam","Agenda","22903000","6","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notitieboek Modern effen rood","B0D3F2C3XN","B0D3F2C3XN","Finocam","Agenda","22903000","5","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Planner/Agenda + notities 2025 maandweergave januari 2025 - december 2025 (12 maanden) grijs internationaal","B0D3F3ZJ31","B0D3F3ZJ31","Finocam","Agenda","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Spiraalagenda You 2025 verticale weekweergave januari 2025 - december 2025 (12 maanden) Tulip internationaal","B0D3F448W8","B0D3F448W8","Finocam","Agenda","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Spiraalagenda Alma 2025 1 dag per pagina januari 2025 - december 2025 (12 maanden) zwart internationaal","B0D3F448WF","B0D3F448WF","Finocam","Agenda","22903000","0","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notitieboek Design effen Inspire","B0D3F4491M","B0D3F4491M","Finocam","Agenda","22903000","5","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Kalender met afbeeldingen wandformaat internationaal 2025 maandweergave januari 2025 - december 2025 (12 maanden) Dogs internationaal","B0D3F47268","B0D3F47268","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Dynamic Berlín 2025 1 dag per pagina januari 2025 - december 2025 (12 maanden) Leaves internationaal","B0D3F4TLWC","B0D3F4TLWC","Finocam","Agenda","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Spiraalagenda Alma 2025 1 dag per pagina januari 2025 - december 2025 (12 maanden) lila internationaal","B0D3F4XXXZ","B0D3F4XXXZ","Finocam","Agenda","22903000","0","1","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Spiraalagenda You 2025 1 dag per pagina januari 2025 - december 2025 (12 maanden) Tulip internationaal","B0D3F4YNJT","B0D3F4YNJT","Finocam","Agenda","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notitieboek Design effen Flamingo","B0D3F52LYP","B0D3F52LYP","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notitieboek Class effen rood","B0D3F53DRY","B0D3F53DRY","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notitieboek Design effen Lion","B0D3F568BP","B0D3F568BP","Finocam","Agenda","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Kalender met afbeeldingen bureauformaat internationaal 2025 maandweergave januari 2025 - december 2025 (12 maanden) Dogs internationaal","B0D3F5BBYS","B0D3F5BBYS","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Dynamic Berlín 2025 verticale weekweergave januari 2025 - december 2025 (12 maanden) Tulip internationaal","B0D3F5FMWC","B0D3F5FMWC","Finocam","Agenda","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Dynamic Mara 2025 1 dag per pagina januari 2025 - december 2025 (12 maanden) blauw internationaal","B0D3F5G6SF","B0D3F5G6SF","Finocam","Agenda","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Dynamic Berlín 2025 verticale weekweergave januari 2025 - december 2025 (12 maanden) Leaves internationaal","B0D3F5GFRW","B0D3F5GFRW","Finocam","Agenda","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notitieboek Design effen Mountain","B0D3F5GXRS","B0D3F5GXRS","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Dynamic Milano 2025 2 pagina’s per dag januari 2025 - december 2025 (12 maanden) zwart internationaal","B0D3F5HY4H","B0D3F5HY4H","Finocam","Agenda","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Agenda Dynamic Mara 2025 verticale weekweergave januari 2025 - december 2025 (12 maanden) blauw internationaal","B0D3F5J98D","B0D3F5J98D","Finocam","Agenda","22903000","0","2","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Planner/Agenda 2025 maandweergave januari 2025 - december 2025 (12 maanden) grijs internationaal","B0D3F5JB69","B0D3F5JB69","Finocam","Agenda","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Spiraalagenda You 2025 1 dag per pagina januari 2025 - december 2025 (12 maanden) Spring internationaal","B0D3F5KFZ1","B0D3F5KFZ1","Finocam","Agenda","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Kalender met afbeeldingen bureauformaat internationaal 2025 maandweergave januari 2025 - december 2025 (12 maanden) Paris internationaal","B0D3F5KQDT","B0D3F5KQDT","Finocam","Agenda","22903000","6","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Kalender met afbeeldingen wandformaat internationaal 2025 maandweergave januari 2025 - december 2025 (12 maanden) Paris internationaal","B0D3F5KTC9","B0D3F5KTC9","Finocam","Agenda","22903000","7","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Spiraalagenda You 2025 1 dag per pagina januari 2025 - december 2025 (12 maanden) Leaves internationaal","B0D3F5LL4W","B0D3F5LL4W","Finocam","Agenda","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam - Notitieboek Modern effen hemelsblauw","B0D3F5MTPZ","B0D3F5MTPZ","Finocam","Agenda","22903000","0","0","0.00","0.00","0","0","0.00","0","0","0"
